Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people,Total confirmed deaths due to COVID-19 per million people Annotations
Czech Republic,CZE,2020-01-30,0,July 5: methodology change
Czech Republic,CZE,2020-01-31,0,July 5: methodology change
Czech Republic,CZE,2020-02-01,0,July 5: methodology change
Czech Republic,CZE,2020-02-02,0,July 5: methodology change
Czech Republic,CZE,2020-02-03,0,July 5: methodology change
Czech Republic,CZE,2020-02-04,0,July 5: methodology change
Czech Republic,CZE,2020-02-05,0,July 5: methodology change
Czech Republic,CZE,2020-02-06,0,July 5: methodology change
Czech Republic,CZE,2020-02-07,0,July 5: methodology change
Czech Republic,CZE,2020-02-08,0,July 5: methodology change
Czech Republic,CZE,2020-02-09,0,July 5: methodology change
Czech Republic,CZE,2020-02-10,0,July 5: methodology change
Czech Republic,CZE,2020-02-11,0,July 5: methodology change
Czech Republic,CZE,2020-02-12,0,July 5: methodology change
Czech Republic,CZE,2020-02-13,0,July 5: methodology change
Czech Republic,CZE,2020-02-14,0,July 5: methodology change
Czech Republic,CZE,2020-02-15,0,July 5: methodology change
Czech Republic,CZE,2020-02-16,0,July 5: methodology change
Czech Republic,CZE,2020-02-17,0,July 5: methodology change
Czech Republic,CZE,2020-02-18,0,July 5: methodology change
Czech Republic,CZE,2020-02-19,0,July 5: methodology change
Czech Republic,CZE,2020-02-20,0,July 5: methodology change
Czech Republic,CZE,2020-02-21,0,July 5: methodology change
Czech Republic,CZE,2020-02-22,0,July 5: methodology change
Czech Republic,CZE,2020-02-23,0,July 5: methodology change
Czech Republic,CZE,2020-02-24,0,July 5: methodology change
Czech Republic,CZE,2020-02-25,0,July 5: methodology change
Czech Republic,CZE,2020-02-26,0,July 5: methodology change
Czech Republic,CZE,2020-02-27,0,July 5: methodology change
Czech Republic,CZE,2020-02-28,0,July 5: methodology change
Czech Republic,CZE,2020-02-29,0,July 5: methodology change
Czech Republic,CZE,2020-03-01,0,July 5: methodology change
Czech Republic,CZE,2020-03-02,0,July 5: methodology change
Czech Republic,CZE,2020-03-03,0,July 5: methodology change
Czech Republic,CZE,2020-03-04,0,July 5: methodology change
Czech Republic,CZE,2020-03-05,0,July 5: methodology change
Czech Republic,CZE,2020-03-06,0,July 5: methodology change
Czech Republic,CZE,2020-03-07,0,July 5: methodology change
Czech Republic,CZE,2020-03-08,0,July 5: methodology change
Czech Republic,CZE,2020-03-09,0,July 5: methodology change
Czech Republic,CZE,2020-03-10,0,July 5: methodology change
Czech Republic,CZE,2020-03-11,0,July 5: methodology change
Czech Republic,CZE,2020-03-12,0,July 5: methodology change
Czech Republic,CZE,2020-03-13,0,July 5: methodology change
Czech Republic,CZE,2020-03-14,0,July 5: methodology change
Czech Republic,CZE,2020-03-15,0,July 5: methodology change
Czech Republic,CZE,2020-03-16,0,July 5: methodology change
Czech Republic,CZE,2020-03-17,0,July 5: methodology change
Czech Republic,CZE,2020-03-18,0,July 5: methodology change
Czech Republic,CZE,2020-03-19,0,July 5: methodology change
Czech Republic,CZE,2020-03-20,0,July 5: methodology change
Czech Republic,CZE,2020-03-21,0,July 5: methodology change
Czech Republic,CZE,2020-03-22,0,July 5: methodology change
Czech Republic,CZE,2020-03-23,0.093,July 5: methodology change
Czech Republic,CZE,2020-03-24,0.093,July 5: methodology change
Czech Republic,CZE,2020-03-25,0.28,July 5: methodology change
Czech Republic,CZE,2020-03-26,0.56,July 5: methodology change
Czech Republic,CZE,2020-03-27,0.84,July 5: methodology change
Czech Republic,CZE,2020-03-28,0.84,July 5: methodology change
Czech Republic,CZE,2020-03-29,1.027,July 5: methodology change
Czech Republic,CZE,2020-03-30,1.494,July 5: methodology change
Czech Republic,CZE,2020-03-31,2.241,July 5: methodology change
Czech Republic,CZE,2020-04-01,2.895,July 5: methodology change
Czech Republic,CZE,2020-04-02,3.642,July 5: methodology change
Czech Republic,CZE,2020-04-03,4.109,July 5: methodology change
Czech Republic,CZE,2020-04-04,4.949,July 5: methodology change
Czech Republic,CZE,2020-04-05,5.509,July 5: methodology change
Czech Republic,CZE,2020-04-06,6.256,July 5: methodology change
Czech Republic,CZE,2020-04-07,7.284,July 5: methodology change
Czech Republic,CZE,2020-04-08,8.217,July 5: methodology change
Czech Republic,CZE,2020-04-09,9.245,July 5: methodology change
Czech Republic,CZE,2020-04-10,10.459,July 5: methodology change
Czech Republic,CZE,2020-04-11,11.112,July 5: methodology change
Czech Republic,CZE,2020-04-12,12.046,July 5: methodology change
Czech Republic,CZE,2020-04-13,12.886,July 5: methodology change
Czech Republic,CZE,2020-04-14,13.353,July 5: methodology change
Czech Republic,CZE,2020-04-15,15.034,July 5: methodology change
Czech Republic,CZE,2020-04-16,15.501,July 5: methodology change
Czech Republic,CZE,2020-04-17,15.781,July 5: methodology change
Czech Republic,CZE,2020-04-18,16.155,July 5: methodology change
Czech Republic,CZE,2020-04-19,16.902,July 5: methodology change
Czech Republic,CZE,2020-04-20,17.555,July 5: methodology change
Czech Republic,CZE,2020-04-21,18.302,July 5: methodology change
Czech Republic,CZE,2020-04-22,18.769,July 5: methodology change
Czech Republic,CZE,2020-04-23,19.61,July 5: methodology change
Czech Republic,CZE,2020-04-24,19.89,July 5: methodology change
Czech Republic,CZE,2020-04-25,20.077,July 5: methodology change
Czech Republic,CZE,2020-04-26,20.357,July 5: methodology change
Czech Republic,CZE,2020-04-27,20.637,July 5: methodology change
Czech Republic,CZE,2020-04-28,20.824,July 5: methodology change
Czech Republic,CZE,2020-04-29,21.197,July 5: methodology change
Czech Republic,CZE,2020-04-30,21.197,July 5: methodology change
Czech Republic,CZE,2020-05-01,22.038,July 5: methodology change
Czech Republic,CZE,2020-05-02,22.411,July 5: methodology change
Czech Republic,CZE,2020-05-03,22.878,July 5: methodology change
Czech Republic,CZE,2020-05-04,23.158,July 5: methodology change
Czech Republic,CZE,2020-05-05,23.532,July 5: methodology change
Czech Republic,CZE,2020-05-06,23.999,July 5: methodology change
Czech Republic,CZE,2020-05-07,24.465,July 5: methodology change
Czech Republic,CZE,2020-05-08,25.212,July 5: methodology change
Czech Republic,CZE,2020-05-09,25.493,July 5: methodology change
Czech Republic,CZE,2020-05-10,25.773,July 5: methodology change
Czech Republic,CZE,2020-05-11,26.146,July 5: methodology change
Czech Republic,CZE,2020-05-12,26.333,July 5: methodology change
Czech Republic,CZE,2020-05-13,26.426,July 5: methodology change
Czech Republic,CZE,2020-05-14,27.08,July 5: methodology change
Czech Republic,CZE,2020-05-15,27.36,July 5: methodology change
Czech Republic,CZE,2020-05-16,27.547,July 5: methodology change
Czech Republic,CZE,2020-05-17,27.64,July 5: methodology change
Czech Republic,CZE,2020-05-18,27.734,July 5: methodology change
Czech Republic,CZE,2020-05-19,27.734,July 5: methodology change
Czech Republic,CZE,2020-05-20,28.201,July 5: methodology change
Czech Republic,CZE,2020-05-21,28.387,July 5: methodology change
Czech Republic,CZE,2020-05-22,28.574,July 5: methodology change
Czech Republic,CZE,2020-05-23,29.134,July 5: methodology change
Czech Republic,CZE,2020-05-24,29.321,July 5: methodology change
Czech Republic,CZE,2020-05-25,29.415,July 5: methodology change
Czech Republic,CZE,2020-05-26,29.601,July 5: methodology change
Czech Republic,CZE,2020-05-27,29.601,July 5: methodology change
Czech Republic,CZE,2020-05-28,29.601,July 5: methodology change
Czech Republic,CZE,2020-05-29,29.788,July 5: methodology change
Czech Republic,CZE,2020-05-30,29.788,July 5: methodology change
Czech Republic,CZE,2020-05-31,29.788,July 5: methodology change
Czech Republic,CZE,2020-06-01,29.881,July 5: methodology change
Czech Republic,CZE,2020-06-02,29.975,July 5: methodology change
Czech Republic,CZE,2020-06-03,30.162,July 5: methodology change
Czech Republic,CZE,2020-06-04,30.255,July 5: methodology change
Czech Republic,CZE,2020-06-05,30.442,July 5: methodology change
Czech Republic,CZE,2020-06-06,30.535,July 5: methodology change
Czech Republic,CZE,2020-06-07,30.535,July 5: methodology change
Czech Republic,CZE,2020-06-08,30.535,July 5: methodology change
Czech Republic,CZE,2020-06-09,30.628,July 5: methodology change
Czech Republic,CZE,2020-06-10,30.628,July 5: methodology change
Czech Republic,CZE,2020-06-11,30.628,July 5: methodology change
Czech Republic,CZE,2020-06-12,30.722,July 5: methodology change
Czech Republic,CZE,2020-06-13,30.722,July 5: methodology change
Czech Republic,CZE,2020-06-14,30.722,July 5: methodology change
Czech Republic,CZE,2020-06-15,30.722,July 5: methodology change
Czech Republic,CZE,2020-06-16,30.815,July 5: methodology change
Czech Republic,CZE,2020-06-17,30.909,July 5: methodology change
Czech Republic,CZE,2020-06-18,31.095,July 5: methodology change
Czech Republic,CZE,2020-06-19,31.189,July 5: methodology change
Czech Republic,CZE,2020-06-20,31.282,July 5: methodology change
Czech Republic,CZE,2020-06-21,31.376,July 5: methodology change
Czech Republic,CZE,2020-06-22,31.376,July 5: methodology change
Czech Republic,CZE,2020-06-23,31.376,July 5: methodology change
Czech Republic,CZE,2020-06-24,31.656,July 5: methodology change
Czech Republic,CZE,2020-06-25,32.029,July 5: methodology change
Czech Republic,CZE,2020-06-26,32.216,July 5: methodology change
Czech Republic,CZE,2020-06-27,32.216,July 5: methodology change
Czech Republic,CZE,2020-06-28,32.403,July 5: methodology change
Czech Republic,CZE,2020-06-29,32.496,July 5: methodology change
Czech Republic,CZE,2020-06-30,32.496,July 5: methodology change
Czech Republic,CZE,2020-07-01,32.589,July 5: methodology change
Czech Republic,CZE,2020-07-02,32.589,July 5: methodology change
Czech Republic,CZE,2020-07-03,32.776,July 5: methodology change
Czech Republic,CZE,2020-07-04,32.87,July 5: methodology change
Czech Republic,CZE,2020-07-05,32.776,July 5: methodology change
Czech Republic,CZE,2020-07-06,32.496,July 5: methodology change
Czech Republic,CZE,2020-07-07,32.683,July 5: methodology change
Czech Republic,CZE,2020-07-08,32.776,July 5: methodology change
Czech Republic,CZE,2020-07-09,32.776,July 5: methodology change
Czech Republic,CZE,2020-07-10,32.87,July 5: methodology change
Czech Republic,CZE,2020-07-11,32.87,July 5: methodology change
Czech Republic,CZE,2020-07-12,32.87,July 5: methodology change
Czech Republic,CZE,2020-07-13,32.87,July 5: methodology change
Czech Republic,CZE,2020-07-14,32.963,July 5: methodology change
Czech Republic,CZE,2020-07-15,33.15,July 5: methodology change
Czech Republic,CZE,2020-07-16,33.15,July 5: methodology change
Czech Republic,CZE,2020-07-17,33.15,July 5: methodology change
Czech Republic,CZE,2020-07-18,33.43,July 5: methodology change
Czech Republic,CZE,2020-07-19,33.43,July 5: methodology change
Czech Republic,CZE,2020-07-20,33.523,July 5: methodology change
Czech Republic,CZE,2020-07-21,33.523,July 5: methodology change
Czech Republic,CZE,2020-07-22,33.617,July 5: methodology change
Czech Republic,CZE,2020-07-23,33.99,July 5: methodology change
Czech Republic,CZE,2020-07-24,34.084,July 5: methodology change
Czech Republic,CZE,2020-07-25,34.364,July 5: methodology change
Czech Republic,CZE,2020-07-26,34.364,July 5: methodology change
Czech Republic,CZE,2020-07-27,34.644,July 5: methodology change
Czech Republic,CZE,2020-07-28,34.831,July 5: methodology change
Czech Republic,CZE,2020-07-29,34.831,July 5: methodology change
Czech Republic,CZE,2020-07-30,34.924,July 5: methodology change
Czech Republic,CZE,2020-07-31,35.391,July 5: methodology change
Czech Republic,CZE,2020-08-01,35.671,July 5: methodology change
Czech Republic,CZE,2020-08-02,35.764,July 5: methodology change
Czech Republic,CZE,2020-08-03,35.764,July 5: methodology change
Czech Republic,CZE,2020-08-04,35.764,July 5: methodology change
Czech Republic,CZE,2020-08-05,35.764,July 5: methodology change
Czech Republic,CZE,2020-08-06,36.231,July 5: methodology change
Czech Republic,CZE,2020-08-07,36.325,July 5: methodology change
Czech Republic,CZE,2020-08-08,36.325,July 5: methodology change
Czech Republic,CZE,2020-08-09,36.325,July 5: methodology change
Czech Republic,CZE,2020-08-10,36.325,July 5: methodology change
Czech Republic,CZE,2020-08-11,36.325,July 5: methodology change
Czech Republic,CZE,2020-08-12,36.511,July 5: methodology change
Czech Republic,CZE,2020-08-13,36.511,July 5: methodology change
Czech Republic,CZE,2020-08-14,36.511,July 5: methodology change
Czech Republic,CZE,2020-08-15,36.792,July 5: methodology change
Czech Republic,CZE,2020-08-16,36.885,July 5: methodology change
Czech Republic,CZE,2020-08-17,37.072,July 5: methodology change
Czech Republic,CZE,2020-08-18,37.258,July 5: methodology change
Czech Republic,CZE,2020-08-19,37.445,July 5: methodology change
Czech Republic,CZE,2020-08-20,37.725,July 5: methodology change
Czech Republic,CZE,2020-08-21,37.912,July 5: methodology change
Czech Republic,CZE,2020-08-22,38.379,July 5: methodology change
Czech Republic,CZE,2020-08-23,38.379,July 5: methodology change
Czech Republic,CZE,2020-08-24,38.472,July 5: methodology change
Czech Republic,CZE,2020-08-25,38.753,July 5: methodology change
Czech Republic,CZE,2020-08-26,38.846,July 5: methodology change
Czech Republic,CZE,2020-08-27,39.033,July 5: methodology change
Czech Republic,CZE,2020-08-28,39.033,July 5: methodology change
Czech Republic,CZE,2020-08-29,39.126,July 5: methodology change
Czech Republic,CZE,2020-08-30,39.313,July 5: methodology change
Czech Republic,CZE,2020-08-31,39.5,July 5: methodology change
Czech Republic,CZE,2020-09-01,39.593,July 5: methodology change
Czech Republic,CZE,2020-09-02,39.686,July 5: methodology change
Czech Republic,CZE,2020-09-03,39.686,July 5: methodology change
Czech Republic,CZE,2020-09-04,39.78,July 5: methodology change
Czech Republic,CZE,2020-09-05,40.06,July 5: methodology change
Czech Republic,CZE,2020-09-06,40.247,July 5: methodology change
Czech Republic,CZE,2020-09-07,40.713,July 5: methodology change
Czech Republic,CZE,2020-09-08,40.807,July 5: methodology change
Czech Republic,CZE,2020-09-09,41.18,July 5: methodology change
Czech Republic,CZE,2020-09-10,41.461,July 5: methodology change
Czech Republic,CZE,2020-09-11,41.834,July 5: methodology change
Czech Republic,CZE,2020-09-12,42.021,July 5: methodology change
Czech Republic,CZE,2020-09-13,42.301,July 5: methodology change
Czech Republic,CZE,2020-09-14,42.581,July 5: methodology change
Czech Republic,CZE,2020-09-15,43.421,July 5: methodology change
Czech Republic,CZE,2020-09-16,44.449,July 5: methodology change
Czech Republic,CZE,2020-09-17,45.009,July 5: methodology change
Czech Republic,CZE,2020-09-18,45.663,July 5: methodology change
Czech Republic,CZE,2020-09-19,46.223,July 5: methodology change
Czech Republic,CZE,2020-09-20,46.596,July 5: methodology change
Czech Republic,CZE,2020-09-21,46.97,July 5: methodology change
Czech Republic,CZE,2020-09-22,48.744,July 5: methodology change
Democratic Republic of Congo,COD,2020-03-11,0,
Democratic Republic of Congo,COD,2020-03-14,0,
Democratic Republic of Congo,COD,2020-03-15,0,
Democratic Republic of Congo,COD,2020-03-16,0,
Democratic Republic of Congo,COD,2020-03-17,0,
Democratic Republic of Congo,COD,2020-03-18,0,
Democratic Republic of Congo,COD,2020-03-19,0,
Democratic Republic of Congo,COD,2020-03-20,0,
Democratic Republic of Congo,COD,2020-03-21,0,
Democratic Republic of Congo,COD,2020-03-22,0.011,
Democratic Republic of Congo,COD,2020-03-23,0.022,
Democratic Republic of Congo,COD,2020-03-24,0.022,
Democratic Republic of Congo,COD,2020-03-25,0.033,
Democratic Republic of Congo,COD,2020-03-26,0.033,
Democratic Republic of Congo,COD,2020-03-27,0.045,
Democratic Republic of Congo,COD,2020-03-28,0.045,
Democratic Republic of Congo,COD,2020-03-29,0.067,
Democratic Republic of Congo,COD,2020-03-30,0.089,
Democratic Republic of Congo,COD,2020-03-31,0.089,
Democratic Republic of Congo,COD,2020-04-01,0.089,
Democratic Republic of Congo,COD,2020-04-02,0.123,
Democratic Republic of Congo,COD,2020-04-03,0.123,
Democratic Republic of Congo,COD,2020-04-04,0.145,
Democratic Republic of Congo,COD,2020-04-05,0.201,
Democratic Republic of Congo,COD,2020-04-06,0.201,
Democratic Republic of Congo,COD,2020-04-07,0.201,
Democratic Republic of Congo,COD,2020-04-08,0.201,
Democratic Republic of Congo,COD,2020-04-09,0.223,
Democratic Republic of Congo,COD,2020-04-10,0.223,
Democratic Republic of Congo,COD,2020-04-11,0.223,
Democratic Republic of Congo,COD,2020-04-12,0.223,
Democratic Republic of Congo,COD,2020-04-13,0.223,
Democratic Republic of Congo,COD,2020-04-14,0.223,
Democratic Republic of Congo,COD,2020-04-15,0.234,
Democratic Republic of Congo,COD,2020-04-16,0.246,
Democratic Republic of Congo,COD,2020-04-17,0.257,
Democratic Republic of Congo,COD,2020-04-18,0.279,
Democratic Republic of Congo,COD,2020-04-19,0.279,
Democratic Republic of Congo,COD,2020-04-20,0.279,
Democratic Republic of Congo,COD,2020-04-21,0.279,
Democratic Republic of Congo,COD,2020-04-22,0.279,
Democratic Republic of Congo,COD,2020-04-23,0.279,
Democratic Republic of Congo,COD,2020-04-24,0.279,
Democratic Republic of Congo,COD,2020-04-25,0.313,
Democratic Republic of Congo,COD,2020-04-26,0.313,
Democratic Republic of Congo,COD,2020-04-27,0.313,
Democratic Republic of Congo,COD,2020-04-28,0.335,
Democratic Republic of Congo,COD,2020-04-29,0.335,
Democratic Republic of Congo,COD,2020-04-30,0.346,
Democratic Republic of Congo,COD,2020-05-01,0.346,
Democratic Republic of Congo,COD,2020-05-02,0.357,
Democratic Republic of Congo,COD,2020-05-03,0.368,
Democratic Republic of Congo,COD,2020-05-04,0.38,
Democratic Republic of Congo,COD,2020-05-05,0.38,
Democratic Republic of Congo,COD,2020-05-06,0.38,
Democratic Republic of Congo,COD,2020-05-07,0.402,
Democratic Republic of Congo,COD,2020-05-08,0.402,
Democratic Republic of Congo,COD,2020-05-09,0.435,
Democratic Republic of Congo,COD,2020-05-10,0.458,
Democratic Republic of Congo,COD,2020-05-11,0.458,
Democratic Republic of Congo,COD,2020-05-12,0.491,
Democratic Republic of Congo,COD,2020-05-13,0.558,
Democratic Republic of Congo,COD,2020-05-14,0.558,
Democratic Republic of Congo,COD,2020-05-15,0.558,
Democratic Republic of Congo,COD,2020-05-16,0.67,
Democratic Republic of Congo,COD,2020-05-17,0.67,
Democratic Republic of Congo,COD,2020-05-18,0.67,
Democratic Republic of Congo,COD,2020-05-19,0.681,
Democratic Republic of Congo,COD,2020-05-20,0.681,
Democratic Republic of Congo,COD,2020-05-21,0.681,
Democratic Republic of Congo,COD,2020-05-22,0.703,
Democratic Republic of Congo,COD,2020-05-23,0.703,
Democratic Republic of Congo,COD,2020-05-24,0.703,
Democratic Republic of Congo,COD,2020-05-25,0.748,
Democratic Republic of Congo,COD,2020-05-26,0.748,
Democratic Republic of Congo,COD,2020-05-27,0.748,
Democratic Republic of Congo,COD,2020-05-28,0.759,
Democratic Republic of Congo,COD,2020-05-29,0.77,
Democratic Republic of Congo,COD,2020-05-30,0.77,
Democratic Republic of Congo,COD,2020-05-31,0.77,
Democratic Republic of Congo,COD,2020-06-01,0.793,
Democratic Republic of Congo,COD,2020-06-02,0.804,
Democratic Republic of Congo,COD,2020-06-03,0.804,
Democratic Republic of Congo,COD,2020-06-04,0.837,
Democratic Republic of Congo,COD,2020-06-05,0.871,
Democratic Republic of Congo,COD,2020-06-06,0.904,
Democratic Republic of Congo,COD,2020-06-07,0.904,
Democratic Republic of Congo,COD,2020-06-08,0.949,
Democratic Republic of Congo,COD,2020-06-09,0.971,
Democratic Republic of Congo,COD,2020-06-10,0.994,
Democratic Republic of Congo,COD,2020-06-11,1.061,
Democratic Republic of Congo,COD,2020-06-12,1.083,
Democratic Republic of Congo,COD,2020-06-13,1.117,
Democratic Republic of Congo,COD,2020-06-14,1.172,
Democratic Republic of Congo,COD,2020-06-15,1.184,
Democratic Republic of Congo,COD,2020-06-16,1.251,
Democratic Republic of Congo,COD,2020-06-17,1.251,
Democratic Republic of Congo,COD,2020-06-18,1.284,
Democratic Republic of Congo,COD,2020-06-19,1.306,
Democratic Republic of Congo,COD,2020-06-20,1.351,
Democratic Republic of Congo,COD,2020-06-21,1.385,
Democratic Republic of Congo,COD,2020-06-22,1.452,
Democratic Republic of Congo,COD,2020-06-23,1.507,
Democratic Republic of Congo,COD,2020-06-24,1.507,
Democratic Republic of Congo,COD,2020-06-25,1.507,
Democratic Republic of Congo,COD,2020-06-26,1.586,
Democratic Republic of Congo,COD,2020-06-27,1.664,
Democratic Republic of Congo,COD,2020-06-28,1.664,
Democratic Republic of Congo,COD,2020-06-29,1.753,
Democratic Republic of Congo,COD,2020-06-30,1.865,
Democratic Republic of Congo,COD,2020-07-01,1.887,
Democratic Republic of Congo,COD,2020-07-02,1.943,
Democratic Republic of Congo,COD,2020-07-03,1.954,
Democratic Republic of Congo,COD,2020-07-04,1.954,
Democratic Republic of Congo,COD,2020-07-05,2.021,
Democratic Republic of Congo,COD,2020-07-06,2.021,
Democratic Republic of Congo,COD,2020-07-07,2.032,
Democratic Republic of Congo,COD,2020-07-08,2.032,
Democratic Republic of Congo,COD,2020-07-09,2.054,
Democratic Republic of Congo,COD,2020-07-10,2.099,
Democratic Republic of Congo,COD,2020-07-11,2.099,
Democratic Republic of Congo,COD,2020-07-12,2.099,
Democratic Republic of Congo,COD,2020-07-13,2.099,
Democratic Republic of Congo,COD,2020-07-14,2.11,
Democratic Republic of Congo,COD,2020-07-15,2.11,
Democratic Republic of Congo,COD,2020-07-16,2.133,
Democratic Republic of Congo,COD,2020-07-17,2.144,
Democratic Republic of Congo,COD,2020-07-18,2.144,
Democratic Republic of Congo,COD,2020-07-19,2.144,
Democratic Republic of Congo,COD,2020-07-20,2.155,
Democratic Republic of Congo,COD,2020-07-21,2.166,
Democratic Republic of Congo,COD,2020-07-22,2.177,
Democratic Republic of Congo,COD,2020-07-23,2.2,
Democratic Republic of Congo,COD,2020-07-24,2.233,
Democratic Republic of Congo,COD,2020-07-25,2.233,
Democratic Republic of Congo,COD,2020-07-26,2.267,
Democratic Republic of Congo,COD,2020-07-27,2.278,
Democratic Republic of Congo,COD,2020-07-28,2.322,
Democratic Republic of Congo,COD,2020-07-29,2.322,
Democratic Republic of Congo,COD,2020-07-30,2.378,
Democratic Republic of Congo,COD,2020-07-31,2.389,
Democratic Republic of Congo,COD,2020-08-01,2.389,
Democratic Republic of Congo,COD,2020-08-02,2.389,
Democratic Republic of Congo,COD,2020-08-03,2.389,
Democratic Republic of Congo,COD,2020-08-04,2.389,
Democratic Republic of Congo,COD,2020-08-05,2.389,
Democratic Republic of Congo,COD,2020-08-06,2.389,
Democratic Republic of Congo,COD,2020-08-07,2.389,
Democratic Republic of Congo,COD,2020-08-08,2.423,
Democratic Republic of Congo,COD,2020-08-09,2.49,
Democratic Republic of Congo,COD,2020-08-10,2.49,
Democratic Republic of Congo,COD,2020-08-11,2.49,
Democratic Republic of Congo,COD,2020-08-12,2.501,
Democratic Republic of Congo,COD,2020-08-13,2.512,
Democratic Republic of Congo,COD,2020-08-14,2.613,
Democratic Republic of Congo,COD,2020-08-15,2.657,
Democratic Republic of Congo,COD,2020-08-16,2.669,
Democratic Republic of Congo,COD,2020-08-17,2.669,
Democratic Republic of Congo,COD,2020-08-18,2.702,
Democratic Republic of Congo,COD,2020-08-19,2.702,
Democratic Republic of Congo,COD,2020-08-20,2.736,
Democratic Republic of Congo,COD,2020-08-21,2.747,
Democratic Republic of Congo,COD,2020-08-22,2.758,
Democratic Republic of Congo,COD,2020-08-23,2.791,
Democratic Republic of Congo,COD,2020-08-24,2.791,
Democratic Republic of Congo,COD,2020-08-25,2.791,
Democratic Republic of Congo,COD,2020-08-26,2.791,
Democratic Republic of Congo,COD,2020-08-27,2.825,
Democratic Republic of Congo,COD,2020-08-28,2.836,
Democratic Republic of Congo,COD,2020-08-29,2.836,
Democratic Republic of Congo,COD,2020-08-30,2.87,
Democratic Republic of Congo,COD,2020-08-31,2.87,
Democratic Republic of Congo,COD,2020-09-01,2.87,
Democratic Republic of Congo,COD,2020-09-02,2.881,
Democratic Republic of Congo,COD,2020-09-03,2.881,
Democratic Republic of Congo,COD,2020-09-04,2.881,
Democratic Republic of Congo,COD,2020-09-05,2.881,
Democratic Republic of Congo,COD,2020-09-06,2.881,
Democratic Republic of Congo,COD,2020-09-07,2.892,
Democratic Republic of Congo,COD,2020-09-08,2.892,
Democratic Republic of Congo,COD,2020-09-09,2.892,
Democratic Republic of Congo,COD,2020-09-10,2.892,
Democratic Republic of Congo,COD,2020-09-11,2.914,
Democratic Republic of Congo,COD,2020-09-12,2.914,
Democratic Republic of Congo,COD,2020-09-13,2.914,
Democratic Republic of Congo,COD,2020-09-14,2.948,
Democratic Republic of Congo,COD,2020-09-15,2.948,
Democratic Republic of Congo,COD,2020-09-16,2.981,
Democratic Republic of Congo,COD,2020-09-17,2.981,
Democratic Republic of Congo,COD,2020-09-18,2.981,
Democratic Republic of Congo,COD,2020-09-19,2.992,
Democratic Republic of Congo,COD,2020-09-20,2.992,
Democratic Republic of Congo,COD,2020-09-21,3.015,
Democratic Republic of Congo,COD,2020-09-22,3.015,
Denmark,DNK,2019-12-31,0,
Denmark,DNK,2020-01-01,0,
Denmark,DNK,2020-01-02,0,
Denmark,DNK,2020-01-03,0,
Denmark,DNK,2020-01-04,0,
Denmark,DNK,2020-01-05,0,
Denmark,DNK,2020-01-06,0,
Denmark,DNK,2020-01-07,0,
Denmark,DNK,2020-01-08,0,
Denmark,DNK,2020-01-09,0,
Denmark,DNK,2020-01-10,0,
Denmark,DNK,2020-01-11,0,
Denmark,DNK,2020-01-12,0,
Denmark,DNK,2020-01-13,0,
Denmark,DNK,2020-01-14,0,
Denmark,DNK,2020-01-15,0,
Denmark,DNK,2020-01-16,0,
Denmark,DNK,2020-01-17,0,
Denmark,DNK,2020-01-18,0,
Denmark,DNK,2020-01-19,0,
Denmark,DNK,2020-01-20,0,
Denmark,DNK,2020-01-21,0,
Denmark,DNK,2020-01-22,0,
Denmark,DNK,2020-01-23,0,
Denmark,DNK,2020-01-24,0,
Denmark,DNK,2020-01-25,0,
Denmark,DNK,2020-01-26,0,
Denmark,DNK,2020-01-27,0,
Denmark,DNK,2020-01-28,0,
Denmark,DNK,2020-01-29,0,
